,Keyword,Source,Author,Title,URL,Text,Published,compound score,negative score,positive score,neutral score,Overall Sentiment,Source Bias
452,immigrants,Breitbart News,Charlie Spiering,Sammy’s Mexican Grill Owner Thrills Latinos at Trump Roundtable,https://www.breitbart.com/2020-election/2020/09/14/sammys-mexican-grill-owner-thrills-latinos-at-trump-roundtable/,"Jorge Rivas, the owner of Sammy’s Mexican Grill, stole the show at a Latino roundtable with President Donald Trump in Phoenix, Arizona on Monday.
Rivas told the story of how their Mexican restaurant… [+3355 chars]",2020-09-15T00:39:37Z,0.3612,0.0,0.238,0.762,1,2.9
453,immigrants,Breitbart News,Neil Munro,ICE Billboards Expose Pennsylvania’s Sanctuary Illegals,https://www.breitbart.com/economy/2020/10/02/ice-billboards-expose-pennsylvanias-sanctuary-illegals/,"The U.S. Immigration and Customs Enforcement agency is using six billboards to publicize dangerous illegal migrants who are being protected by Pennsylvania Democrats.
Tony Pham, the unconfirmed seni… [+2906 chars]",2020-10-03T01:45:24Z,-0.1531,0.242,0.0,0.758,0,2.9
454,immigrants,Breitbart News,Neil Munro,"WashPost: Kenosha Riot Casualties Lived Poor, Chaotic Lives in Outsourced City",https://www.breitbart.com/economy/2020/10/06/washpost-kenosha-casualties-lived-poor-chaotic-lives-in-outsourced-city/,"The life histories of the men allegedly shot by Kyle Rittenhouse in Kenosha, Wisconsin, spotlight the deep economic and civic damage done to the Midwest by the federal government’s free trade and out… [+9781 chars]",2020-10-06T13:51:46Z,-0.872,0.5529999999999999,0.0,0.447,-1,2.9
455,immigrants,Breitbart News,Dr. Susan Berry,CA Gov. Newsom Signs Bill Establishing Taxpayer-Subsidized Transgender Equity Fund,https://www.breitbart.com/politics/2020/09/28/ca-gov-newsom-signs-bill-establishing-taxpayer-subsidized-transgender-equity-fund/,"California Gov. Gavin Newsom (D) signed legislation (AB 2218) Saturday that establishes a Transgender Wellness and Equity Fund that may be used for transgender medical interventions and surgeries, ma… [+4944 chars]",2020-09-28T21:27:30Z,0.0,0.0,0.0,1.0,0,2.9
456,immigrants,Breitbart News,Joel B. Pollak,Pollak: Democrats Threatened to Pack the Court Long Before Ginsburg’s Death,https://www.breitbart.com/politics/2020/09/21/pollak-democrats-threatened-to-pack-the-court-long-before-ginsburgs-death/,"Democrats are threatening to abolish the filibuster and pack the Supreme Court if President Donald Trump and the Senate Republicans confirm a replacement for the late Justice Ruth Bader Ginsburg, who… [+4360 chars]",2020-09-21T13:24:16Z,-0.7845,0.434,0.0,0.5660000000000001,-1,2.9
457,immigrants,Breitbart News,Robert Kraychik,Tom Cotton Confident Trump Will Peacefully Transfer Power in 2025,https://www.breitbart.com/radio/2020/09/25/tom-cotton-confident-trump-peacefully-transfer-power-2025/,"“I am confident we will have a peaceful transfer of power in January 2025 when Donald Trump finishes his second term,” Sen. Tom Cotton (R-AR) quipped on Friday’s edition of SiriusXM’s Breitbart News … [+4499 chars]",2020-09-25T19:48:14Z,0.765,0.0,0.452,0.5479999999999999,1,2.9
458,immigrants,Breitbart News,Virginia Hale,Hungary Vows to ‘Protect Nation’s Interests’ as EU Court Strikes Down Soros Crackdown,https://www.breitbart.com/europe/2020/10/07/hungary-protect-nation-soros-crackdown/,"Hungary has vowed to protect citizens interests after a court in Brussels ruled that restrictions on foreign-funded universities were against European Union (EU) law.
Higher education reform passed … [+4689 chars]",2020-10-07T12:27:41Z,-0.3612,0.172,0.0,0.828,-1,2.9
459,immigrants,Breitbart News,Victoria Friedman,"MSM Catches up to Farage, Finally Reports Alleged Refugees Evading Authorities",https://www.breitbart.com/europe/2020/09/14/msm-catches-up-farage-finally-reports-alleged-refugees-evading-authorities/,"Five months after Nigel Farage first reported that the true number of illegal aliens was likely much higher than the official figure because many arrive undetected, the mainstream media has finally r… [+4631 chars]",2020-09-14T17:42:30Z,0.0,0.0,0.0,1.0,0,2.9
460,immigrants,Breitbart News,Neil Munro,NYT: Elites ‘Ghost’ Their Illegal Migrants in Coronavirus Crash,https://www.breitbart.com/economy/2020/09/21/nyt-elites-ghost-their-illegal-migrants-in-coronavirus-crash/,"Wealthy Americans have quietly fired and discarded many of their illegal migrant house cleaners since the coronavirus economic crash, often without warning or compensation, says the New York Times:
… [+6298 chars]",2020-09-21T23:31:15Z,-0.743,0.474,0.0,0.526,-1,2.9
461,immigrants,Breitbart News,Charlie Spiering,Donald Trump Nominates Amy Coney Barrett to the Supreme Court,https://www.breitbart.com/politics/2020/09/26/donald-trump-nominates-amy-coney-barrett-to-the-supreme-court/,"President Donald Trump on Saturday selected Judge Amy Coney Barrett to fill the Supreme Court seat left empty by the death of Justice Ruth Bader Ginsburg just one week ago.
Trump described the pick … [+8216 chars]",2020-09-26T21:19:40Z,0.5574,0.0,0.28600000000000003,0.7140000000000001,1,2.9
462,immigrants,Breitbart News,Rebecca Mansour,25 Questions Kamala Harris Should Be Asked in the Debate,https://www.breitbart.com/2020-election/2020/10/06/25-questions-kamala-harris-should-be-asked-in-the-debate/,"Wednesdays vice presidential debate provides an opportunity for the American public to get answers from Sen. Kamala Harris (D-CA).
The Democratic vice presidential nominee should be asked the follow… [+8817 chars]",2020-10-06T14:54:05Z,0.0,0.0,0.0,1.0,0,2.9
463,immigrants,Breitbart News,Neil Munro,Foreign Workforce in U.S. Shrinks as Foreign Students Stay Away,https://www.breitbart.com/economy/2020/09/13/foreign-workforce-shrinks-foreign-students-stay-away/,"The pool of foreign workers in the United States is falling because fewer foreigners are enrolling at U.S. universities, according to a Bloomberg article that prompted many complaints by business and… [+8101 chars]",2020-09-14T05:35:22Z,0.0,0.0,0.0,1.0,0,2.9
464,immigrants,Breitbart News,Rebecca Mansour,25 Questions Joe Biden Should Be Asked in the Debate,https://www.breitbart.com/2020-election/2020/09/28/25-questions-joe-biden-should-be-asked-in-the-debate/,"Tuesdays presidential debate provides an opportunity for the American public to finally get answers from Joe Biden, who has largely been absent from the campaign trail.
Vice President Biden should b… [+8934 chars]",2020-09-28T15:39:05Z,0.0,0.0,0.0,1.0,0,2.9
465,immigrants,Breitbart News,Neil Munro,"Agency Officials Offer Surprise Giveaway to 400,000 Indian, Chinese White-Collar Visa Workers",https://www.breitbart.com/politics/2020/09/25/agency-officials-100000s-indian-chinese-white-collar-visa-workers/,"President Donald Trump’s deputies at the departments of state and homeland security are offering a huge giveaway to at least 400,000 foreign visa workers and their Fortune 500 employers just before t… [+13585 chars]",2020-09-26T02:03:30Z,0.2732,0.0,0.16,0.84,1,2.9
466,immigrants,Breitbart News,Neil Munro,Donald Trump Slashes Corporate Outsourcing to India’s H-1B Gig-Workers,https://www.breitbart.com/immigration/2020/10/07/donald-trump-slashes-corporate-outsourcing-indias-h-1b-gig-workers/,"President Donald Trump’s H-1B reforms will shrink the Fortune 500’s large-scale use of cheap Indian gig-workers, say opponents and supporters.
The immediate beneficiaries may include thousands of mi… [+13535 chars]",2020-10-07T23:03:03Z,-0.2023,0.184,0.0,0.816,-1,2.9
467,immigrants,Breitbart News,Neil Munro,Trump Gets Pennsylvania Opportunity as Democrats Endorse H-1B Outsourcing,https://www.breitbart.com/immigration/2020/09/28/trump-pennsylvania-opportunity-democrats-endorse-h-1b-job-losses/,"The Vanguard Group’s outsourcing of 1,300 Pennsylvania white-collar jobs to Indian H-1B workers has given a huge opportunity to President Donald Trump in the key swing state, says a series of activis… [+17923 chars]",2020-09-29T03:02:41Z,0.6249,0.0,0.421,0.579,1,2.9
468,immigrants,Al Jazeera English,Al Jazeera,Trump and Biden take sharply different paths on immigration,https://www.aljazeera.com/news/2020/09/trump-biden-sharply-paths-immigration-200910135822553.html,US President Donald Trump's push to crack down on undocumented migrants and reshape immigration rules to keep immigrants out was at the heart of the Republican's winning 2016 campaign and has remaine… [+5553 chars],2020-09-10T17:16:52Z,0.0,0.0,0.0,1.0,0,-4.4
469,immigrants,Al Jazeera English,Al Jazeera,Court rules Trump can end temporary legal status for four nations,https://www.aljazeera.com/news/2020/09/court-rules-trump-temporary-legal-status-nations-200914222405614.html,"The administration of United States President Donald Trump can end humanitarian protections that have allowed hundreds of thousands of people from El Salvador, Nicaragua, Haiti and Sudan to remain in… [+3897 chars]",2020-09-14T23:54:53Z,0.128,0.0,0.13,0.87,0,-4.4
470,immigrants,Al Jazeera English,Al Jazeera,Facebook bans ads that seek to delegitimise US elections,https://www.aljazeera.com/news/2020/10/1/facebook-bans-us-ads-that-call-voting-fraud-or-poll-rigging,Facebook has said it would not allow advertisements on its platforms that suggest voting fraud or invalid results in relation to the coming US elections after President Donald Trump refused to accept… [+1928 chars],2020-10-01T07:54:16Z,0.0,0.0,0.0,1.0,0,-4.4
471,immigrants,Al Jazeera English,Al Jazeera,Supreme Court fight could elevate Kamala Harris's profile,https://www.aljazeera.com/news/2020/09/supreme-court-fight-elevate-kamala-harris-profile-200921202159313.html,"Kamala Harris is poised to become a leading figure in the Democratic opposition to United States President Donald Trump's Supreme Court pick, with her status as both a lawmaker and vice-presidential … [+6076 chars]",2020-09-21T21:39:11Z,0.25,0.213,0.295,0.4920000000000001,1,-4.4
472,immigrants,Al Jazeera English,Sahar Aziz,Ruth Bader Ginsburg's legacy of empathy and courage,https://www.aljazeera.com/indepth/opinion/ruth-bader-ginsburg-legacy-empathy-courage-200922095839049.html,"Justice Ruth Bader Ginsburg's life embodies the best of America. Her experiences of being a first-generation American, a religious minority, and a woman who overcame discrimination informed her juris… [+4902 chars]",2020-09-22T13:03:44Z,0.4939,0.0,0.314,0.6859999999999999,1,-4.4
473,immigrants,Al Jazeera English,Al Jazeera,China locks down city on Myanmar border over coronavirus,https://www.aljazeera.com/news/2020/09/china-locks-city-myanmar-border-coronavirus-200915035721624.html,"China has locked down a city on the border with Myanmar and announced plans to launch a mass coronavirus testing programme after authorities detected two new coronavirus cases there.
The cases were … [+2076 chars]",2020-09-15T04:23:42Z,0.0,0.0,0.0,1.0,0,-4.4
474,immigrants,Al Jazeera English,Al Jazeera,Seagram liquor heiress jailed for role in US sex-trafficking ring,https://www.aljazeera.com/news/2020/10/1/seagram-liquor-heiress-jailed-for-role-in-us-sex-trafficking-ring,"Clare Bronfman, heiress to the Seagram liquor empire, has been sentenced to more than six years in prison for her role in a New York self-help organisation that United States federal prosecutors say … [+2362 chars]",2020-10-01T03:37:30Z,-0.4939,0.262,0.0,0.738,-1,-4.4
475,immigrants,Al Jazeera English,Al Jazeera,Red Cross warns of COVID-19 fuelling discrimination in Asia,https://www.aljazeera.com/news/2020/09/red-cross-warns-covid-19-fuelling-discrimination-asia-200917070446392.html,"A new survey has found that nearly one in two people in Indonesia, Malaysia, Myanmar and Pakistan blame specific groups for spreading COVID-19, including migrants.
Released on Thursday, the study by… [+2153 chars]",2020-09-17T09:10:18Z,-0.1027,0.149,0.0,0.851,0,-4.4
476,immigrants,Al Jazeera English,Al Jazeera,UN warns of 'further war crimes' against Rohingya in Myanmar,https://www.aljazeera.com/news/2020/09/warns-war-crimes-rohingya-myanmar-200915095607456.html,"Myanmar's alleged continued targeting of civilians in its Rakhine and Chin states could constitute additional war crimes and crimes against humanity, the UN High Commissioner for Human Rights has sai… [+2212 chars]",2020-09-15T11:16:45Z,-0.6486,0.398,0.0,0.602,-1,-4.4
477,immigrants,Al Jazeera English,Al Jazeera,Melania Trump secret recordings: ‘I’m driving the liberals crazy’,https://www.aljazeera.com/news/2020/10/2/melania-trump-caught-on-tape-complaining-about-migrant-children,"First Lady Melania Trump expressed support for the care that migrant children separated from their families received in US detention centres, suggesting the facilities were better than what they had … [+2620 chars]",2020-10-02T19:29:39Z,0.0,0.0,0.0,1.0,0,-4.4
478,immigrants,Al Jazeera English,Al Jazeera,"Trump, struggling to define Biden, steps up Harris attacks",https://www.aljazeera.com/news/2020/09/trump-struggling-define-biden-steps-harris-attacks-200911202229328.html,"Donald Trump barely mentioned Tim Kaine when he was the Democratic vice presidential nominee in 2016. But four years later, the president has plenty to say about Kamala Harris.
Trump said this week … [+4861 chars]",2020-09-11T21:29:22Z,-0.6908,0.449,0.0,0.551,-1,-4.4
479,immigrants,Al Jazeera English,Al Jazeera,US House delays vote on bill to avert a government shutdown,https://www.aljazeera.com/news/2020/9/22/us-house-delays-vote-on-bill-to-avert-a-government-shutdown,Democrats controlling the House of Representatives on Tuesday delayed a planned vote on a funding bill that would keep United States government agencies running and prevent a government shutdown on S… [+5422 chars],2020-09-22T22:20:24Z,-0.1779,0.159,0.0,0.841,0,-4.4
480,immigrants,Al Jazeera English,Aly Kassam-Remtulla,"Sinophobia, the new Islamophobia",https://www.aljazeera.com/indepth/opinion/sinophobia-islamophobia-200910090159153.html,"I was a graduate student in Oxford when the planes crashed into the Twin Towers in New York. After hearing the news, I met up with a friend. We had been planning to attend a book reading, but instead… [+4657 chars]",2020-09-11T09:43:20Z,0.0,0.0,0.0,1.0,0,-4.4
481,immigrants,Al Jazeera English,Kate Mayberry,The Hong Kong people left out of the UK’s safe haven offer,https://www.aljazeera.com/news/2020/10/6/the-hong-kong-people-left-out-of-the-uks-safe-haven-offer,"Towards the end of last year, worried about Hong Kongs street protests and the changing face of the territory where he had been born and grown up, Ali moved to the United Kingdom to start a new life.… [+9089 chars]",2020-10-06T02:36:11Z,0.4404,0.0,0.209,0.7909999999999999,1,-4.4
482,immigrants,Al Jazeera English,Nazia Kazi,Islamophobia in the US presidential election,https://www.aljazeera.com/indepth/opinion/islamophobia-presidential-election-200913150532735.html,"With Barack Obama's victory in the 2008 presidential election, many in the United States hoped for the retreat of Bush administration policies that criminalised the lives of Muslims. Yet Obama's two … [+11174 chars]",2020-09-14T18:28:14Z,0.0,0.0,0.0,1.0,0,-4.4
483,immigrants,Al Jazeera English,"Steve Chaggaris, William Roberts",Trump sets refugee cap at record low: US election live updates,https://www.aljazeera.com/news/2020/10/1/us-election-live-updates-trump-sets-refugee-cap-at-record-low,"<ul><li>Trump and Biden are fundraising and off the campaign trail today.</li><li>Mike Pence campaigns in the battleground state of Iowa.</li><li>Trumps Supreme Court pick, Amy Coney Barrett, continu… [+2329 chars]",2020-10-01T15:10:22Z,-0.2732,0.174,0.0,0.826,-1,-4.4
484,immigration,The Washington Post,"Devlin Barrett, The Washington Post","Seattle, Portland...",http://www.washingtonpost.com/national-security/justice-dept-targets-new-york-seattle-and-portland-over-protests/2020/09/21/9e85e46a-fc08-11ea-b555-4d71a9254f4b_story.html,"WASHINGTON - The Justice Department labeled the cities of New York, Seattle, and Portland, Oregon, as jurisdictions ""that have permitted violence and destruction of property,"" targeting them for poss… [+2394 chars]",2020-09-21T13:34:38Z,0.0,0.0,0.0,1.0,0,-3.7
485,immigration,The Washington Post,Lizette Alvarez,Biden abandoned Florida. Trump could clinch it with his Supreme Court pick. - The Washington Post,https://www.washingtonpost.com/opinions/2020/09/25/biden-abandoned-florida-trump-could-clinch-it-with-his-supreme-court-pick/,Conventional wisdom holds that President Trump is contemplating a Lagoa nomination to seduce Floridas Latino voters before the election. Its tempting to dismiss this as a desperate political ploy unl… [+4568 chars],2020-09-25T17:33:00Z,0.1531,0.153,0.184,0.6629999999999999,0,-3.7
486,immigration,The Washington Post,Devlin Barrett,"Justice Dept. targets Portland, New York and Seattle over protests - The Washington Post",https://www.washingtonpost.com/national-security/justice-dept-targets-new-york-seattle-and-portland-over-protests/2020/09/21/9e85e46a-fc08-11ea-b555-4d71a9254f4b_story.html,"We cannot allow federal tax dollars to be wasted, Attorney General William P. Barr said in a statement. It is my hope that the cities identified by the Department of Justice today will reverse course… [+1967 chars]",2020-09-21T14:09:00Z,0.3612,0.117,0.209,0.675,1,-3.7
487,immigration,The Washington Post,"Philippe Reines, The Washington Post",REINES: I played Trump in Clinton's prep. Here's what Biden can expect...,http://www.washingtonpost.com/outlook/trump-debate-biden/2020/09/25/557abab0-fe98-11ea-9ceb-061d646d9c67_story.html,"Donald Trump is a very bad debater. Donald Trump is very difficult to debate.
These two seemingly contradictory statements are equally true. He's a dangerous opponent. In 2016, it was because he had… [+9005 chars]",2020-09-25T17:04:38Z,0.34,0.0,0.194,0.8059999999999999,1,-3.7
488,immigration,The Washington Post,Devlin Barrett,FBI director says widespread mail ballot interference would be a ‘major challenge’ for foreign agents - The Washington Post,https://www.washingtonpost.com/national-security/christopher-wray-fbi-election-interference/2020/09/23/e93d4230-fdea-11ea-b555-4d71a9254f4b_story.html,"Americans must have confidence in our voting system and our election infrastructure, Wray told the Senate Homeland Security Committee. We are not going to tolerate foreign interference in our electio… [+5514 chars]",2020-09-24T19:38:00Z,0.0,0.0,0.0,1.0,0,-3.7
489,immigration,The Washington Post,"William Howell, Terry Moe",How a stronger presidency could lead to more effective government,https://www.washingtonpost.com/politics/2020/09/14/how-stronger-presidency-could-lead-more-effective-government/,Political scientist Scott James has observed that the history of American government is one of tension between the promise and the fear of presidential power. The promise is that presidents can provi… [+5973 chars],2020-09-14T09:00:19Z,0.7178,0.0,0.461,0.539,1,-3.7
490,immigration,The Washington Post,Michael Kranish,"Amy Coney Barrett, a disciple of Justice Scalia, is poised to push the Supreme Court further right",https://www.washingtonpost.com/politics/barrett-supreme-court-trump/2020/09/26/20863794-feac-11ea-830c-a160b331ca62_story.html,"While acknowledging on the NPR program On Point that its clearly a good result that these millions of Americans wont lose their tax subsidies, she tore apart the decision, saying, The dissent has the… [+14699 chars]",2020-09-26T21:06:58Z,0.8402,0.0,0.409,0.591,1,-3.7
491,immigration,The Washington Post,Josh Dawsey,Pence Covid Aide Voting for Biden...,https://www.washingtonpost.com/politics/olivia-troye-coronavirus-white-house/2020/09/17/d3f67ede-f8ed-11ea-a510-f57d8ce76e11_story.html,"The presidents rhetoric and his own attacks against people in his administration trying to do the work, as well as the promulgation of false narratives and incorrect information of the virus have mad… [+13939 chars]",2020-09-17T20:25:36Z,0.0,0.0,0.0,1.0,0,-3.7
492,immigration,The Washington Post,"Shawn Boburg, Meg Kelly and Joyce Sohyun Lee",Stories of being swept up by unmarked vans in Portand protests...,https://www.washingtonpost.com/investigations/2020/09/10/portland-protesters-federal-response-trump/,"PORTLAND, Ore. - The protest outside Portland's federal courthouse had died down by 3:40 a.m. on July 29, when a green laser shined down from a seventh-floor balcony used as a lookout by federal agen… [+22653 chars]",2020-09-11T03:25:38Z,0.0,0.0,0.0,1.0,0,-3.7
493,immigration,The Washington Post,"Laura Reiley and Beth Reinhard, The Washington Post",Virus's unseen hotzone: The American farm...,https://www.washingtonpost.com/business/2020/09/24/seasonal-farm-workers-coronavirus/,"In Yakima County, Wash., some fruit orchard owners declined on-site testing of workers by health departments at the height of harvest season even as coronavirus infections spiked. In Monterey, Calif.… [+17549 chars]",2020-09-25T00:40:38Z,0.0,0.0,0.0,1.0,0,-3.7
494,immigration,The Washington Post,Tom Hamburger,"U.S. Chamber of Commerce abruptly ousts top political consultant Scott Reed, alleging leaks",https://www.washingtonpost.com/politics/2020/09/29/chamber-of-commerce-scott-reed/,"A replacement has not been named, but an internal memo obtained by The Washington Post says that the Chamber anticipates no disruption in its election plans, which this year included endorsing 30 Dem… [+3122 chars]",2020-09-29T21:37:47Z,0.2023,0.0,0.13,0.87,1,-3.7
495,immigration,The Washington Post,Paul Waldman,Democrats finally grasp the importance of the Supreme Court — when it’s almost too late,https://www.washingtonpost.com/opinions/2020/09/25/democrats-finally-grasp-importance-supreme-court-when-its-almost-too-late/,"Yet despite regular reminders of the courts incredibly important role in shaping not just the political world but all of our lives, Democrats never seemed to get that worked up about it. But they may… [+4211 chars]",2020-09-25T20:09:00Z,0.7269,0.0,0.337,0.6629999999999999,1,-3.7
496,immigration,The Washington Post,Paul Waldman,"If Democrats win, they should move quickly to help the Postal Service",https://www.washingtonpost.com/opinions/2020/09/28/if-democrats-win-they-should-move-quickly-help-postal-service/,"Republicans also believe that most Americans share this general perspective on government. But it isnt true.
Heres an example, one that not only shows the American publics secret socialist leanings,… [+4256 chars]",2020-09-28T18:03:31Z,0.7579,0.0,0.394,0.606,1,-3.7
497,immigration,The Washington Post,Paul Waldman,Trump has turned the entire government into a subsidiary of his campaign,https://www.washingtonpost.com/opinions/2020/10/01/trump-has-turned-entire-government-into-subsidiary-his-campaign/,"But compared to what President Trump and Republicans are doing now, its the difference between using the Take a penny, leave a penny container at the convenience store and pulling a gun on the cashie… [+5650 chars]",2020-10-01T16:53:58Z,0.0,0.0,0.0,1.0,0,-3.7
498,immigration,The Washington Post,Philip Bump,The White House declines to clean up Trump’s comments on a peaceful transfer of power,https://www.washingtonpost.com/politics/2020/09/24/white-house-declines-clean-up-trumps-comments-peaceful-transfer-power/,"I wonder if you can just clean up or clarify something the president said yesterday, ABC Newss Jonathan Karl asked White House press secretary Kayleigh McEnany the following afternoon. If he loses th… [+4490 chars]",2020-09-24T18:56:20Z,0.7096,0.0,0.33,0.67,1,-3.7
499,immigration,The Washington Post,Sean Sullivan,Biden visits Florida as Democrats worry about his standing in the state,https://www.washingtonpost.com/politics/biden-latinos-veterans-florida/2020/09/15/6e466eea-f78b-11ea-a275-1a2c2d36e1f1_story.html,Biden was referring to a report in the Atlantic magazine that Trump has called fallen soldiers losers and suckers. The comments were later confirmed in part by The Washington Post and other news orga… [+5192 chars],2020-09-15T23:21:11Z,-0.4404,0.209,0.0,0.7909999999999999,-1,-3.7
500,immigration,The Washington Post,Jeremy Barr,CNN’s Biden town hall at the drive-in: This is what a pandemic-era campaign looks like on TV,https://www.washingtonpost.com/media/2020/09/17/cnn-biden-town-hall/,"Have you ever been to an event like this? moderator Anderson Cooper asked the former vice president at the beginning of the event, held at a minor league baseball field in Pennsylvania.
The question… [+2150 chars]",2020-09-18T02:15:59Z,0.3612,0.0,0.14300000000000002,0.857,1,-3.7
501,immigration,The Washington Post,Erik Wemple,"Bob Woodward, President Trump and 'fake’ news",https://www.washingtonpost.com/opinions/2020/09/14/bob-woodward-president-trump-fake-news/,"Transparency does occasionally sneak into Trumps Twitter feed, however. As Media Matters has shown, Trump in 2019 tweeted coverage from Fox News and Fox Business 657 times. Whether the topic was immi… [+2661 chars]",2020-09-14T17:50:12Z,0.0,0.0,0.0,1.0,0,-3.7
502,immigration,The Washington Post,David Weigel,The four political states of Arizona,https://www.washingtonpost.com/graphics/2020/politics/arizona-political-geography/,"Seventh in a series on swing states
How did the home of Barry Goldwater become a swing state? If it flips from red to blue this year, the question not hard to answer might be why it didnt flip soone… [+10821 chars]",2020-09-20T21:56:18Z,0.0,0.0,0.0,1.0,0,-3.7
503,immigration,The Washington Post,Philip Bump,Donald Trump doesn’t really care about white supremacy and you’re not going to make him,https://www.washingtonpost.com/politics/2020/09/30/donald-trump-doesnt-really-care-about-white-supremacy-youre-not-going-make-him/,"During the first presidential debate Tuesday, Trump tried to do both.
You have repeatedly criticized the vice president for not specifically calling out antifa and other left-wing extremist groups, … [+8809 chars]",2020-09-30T17:16:22Z,0.5709,0.0,0.265,0.735,1,-3.7
504,immigration,The Washington Post,Jennifer Rubin,Why I dropped ‘conservative’ from my Twitter profile,https://www.washingtonpost.com/opinions/2020/09/17/why-i-dropped-conservative-my-twitter-profile/,"If you say you are a staunch defender of the rule of law, that you are devoted to ending systematic racism, that you are an advocate of legal immigration, that you believe in objective reality (inclu… [+4314 chars]",2020-09-17T16:00:18Z,0.0,0.0,0.0,1.0,0,-3.7
505,immigration,The Washington Post,Craig Timberg,"Parler and Gab, two conservative social media sites, keep alleged Russian disinformation up, despite report",https://www.washingtonpost.com/technology/2020/10/07/russian-trolls-graphika-parler-gab/,"What makes Leos assertions noteworthy, however, is that last week his account was identified as a key asset in an alleged Russian disinformation campaign that has been purged from three mainstream so… [+5015 chars]",2020-10-07T22:07:47Z,0.0,0.0,0.0,1.0,0,-3.7
506,immigration,The Washington Post,Philip Bump,How much government money does Trump plan to spend on his reelection?,https://www.washingtonpost.com/politics/2020/10/08/how-much-government-money-does-trump-plan-spend-his-reelection/,"You may be curious why the administration doesnt simply take its time and make sure that the program, which would surely be received gratefully by senior citizens, is implemented effectively and smoo… [+7171 chars]",2020-10-08T19:59:02Z,0.0,0.0,0.0,1.0,0,-3.7
507,immigration,The Washington Post,Sean Sullivan,Biden stiff-arms the left — which holds its fire,https://www.washingtonpost.com/politics/biden-debate-liberals/2020/09/30/88c54b90-033b-11eb-a2db-417cddf4816a_story.html,"During his first debate against President Trump, and again the next day, the Democratic nominee distanced himself from his partys left wing in some of his starkest terms yet, pushing back against Tru… [+7178 chars]",2020-09-30T23:46:57Z,-0.34,0.255,0.0,0.745,-1,-3.7
508,immigration,The Washington Post,Glenn Kessler,"Trump, Biden and the facts: The tale of the tape",https://www.washingtonpost.com/politics/2020/09/29/trump-biden-falsehoods-tale-tape/,"But not all falsehoods are equal, and there are significant differences between the two men in how they mangle the facts. Heres the tale of the tape in how the two men measure up before their first p… [+15433 chars]",2020-09-29T07:00:30Z,0.0,0.0,0.0,1.0,0,-3.7
509,immigration,The Washington Post,Matt Viser,Biden and Trump mark Sept. 11 — and are marked by it,https://www.washingtonpost.com/politics/september-11-biden-trump/2020/09/10/dc2f3524-f2d4-11ea-b796-2dd09962649c_story.html,"Biden nonetheless found ways to make his point that institutions like Congress and NATO are bulwarks against such assaults on democracy. I refuse to be part of letting these bastards win, Biden said … [+8864 chars]",2020-09-10T23:00:00Z,0.0,0.0,0.0,1.0,0,-3.7
510,immigration,The Washington Post,Chico Harlan,E.U. proposes immigration deal that would require countries to take a share of asylum-seekers or assist in deportations,https://www.washingtonpost.com/world/europe/eu-proposes-immigration-deal-that-would-require-countries-to-take-a-share-of-asylum-seekers-or-assist-in-deportations/2020/09/23/2b126ef4-fd0c-11ea-b0e4-350e4e60cc91_story.html,"Now, with flows down more than tenfold from that peak, the continent is trying to at last help frontline Mediterranean countries like Greece and Italy, which have carried a disproportionate burden un… [+4584 chars]",2020-09-23T14:22:27Z,0.29600000000000004,0.0,0.121,0.879,1,-3.7
511,immigration,The Washington Post,Laura Vozzella,"No TV ads, no presidential visits. Virginia’s era as a swing state appears to be over.",https://www.washingtonpost.com/local/virginia-politics/virginia-not-a-swing-state/2020/09/18/9741e2e4-f843-11ea-89e3-4b9efa36dc64_story.html,"But Virginia isnt getting the swing-state treatment this time around. As in-person early voting got underway Friday, President Trump and Democratic challenger Joe Biden were dark on broadcast televis… [+8469 chars]",2020-09-18T14:00:00Z,-0.5267,0.253,0.0,0.747,-1,-3.7
512,immigration,The Washington Post,Annie Linskey,Biden’s moderation contrasts with Democratic rage as court fight looms,https://www.washingtonpost.com/politics/biden-trump-supreme-court-ginsburg/2020/09/21/140f205a-fc1a-11ea-8d05-9beaaa91c71f_story.html,It was the clearest sign yet of Bidens belief that most voters are not animated by the divisive fight that is consuming many in Washington. His approach contrasts sharply with the bubbling anger amon… [+9867 chars],2020-09-21T23:40:13Z,-0.7783,0.527,0.0,0.473,-1,-3.7
513,immigration,The Washington Post,Teo Armus,"She's straight. He's gay. They can form a 'conjugal relationship' anyway, a Canadian judge says.",https://www.washingtonpost.com/nation/2020/10/07/mixed-orientation-canada-immigration/,"There was just one issue: Hes gay.
For many including several immigration officials who heard his case that might disqualify the couple from the process. But in a groundbreaking decision on their ca… [+4820 chars]",2020-10-07T11:15:55Z,0.2263,0.0,0.13699999999999998,0.863,1,-3.7
514,immigration,The Washington Post,peony43,"Donald Trump sought control over his father’s will and estate, causing family crisis - Washington Post",https://www.washingtonpost.com/graphics/2020/politics/donald-trump-father-will/,"Donald Trump was facing financial disaster in 1990 when he came up with an audacious plan to exert control of his fathers estate.
His creditors threatened to force him into personal bankruptcy, and … [+20764 chars]",2020-09-28T05:47:02Z,-0.6249,0.227,0.0,0.773,-1,-3.7
